,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,2,9,6,8,3,7,4,0,5,10,5,3,5,1,2,7,8,8,5,1,2,7,8,8,2,9,6,8,4,7,2,9,6,8,3,7
1,2,9,6,8,3,7,4,0,5,10,5,3,5,1,2,7,8,8,5,1,2,7,8,8,2,9,6,8,4,7,2,9,6,8,3,7
2,8,0,1,8,3,7,10,11,9,10,5,3,6,11,9,7,8,8,6,11,9,7,8,8,7,0,1,8,4,7,7,0,1,8,3,7
3,8,0,1,8,3,7,10,11,9,10,5,3,6,11,9,7,8,8,6,11,9,7,8,8,7,0,1,8,4,7,7,0,1,8,3,7
4,0,0,3,8,3,7,11,11,2,10,5,3,10,11,5,7,8,8,9,11,5,7,8,8,0,0,3,8,4,7,0,0,3,8,3,7
5,0,0,3,8,3,7,11,11,2,10,5,3,10,11,5,7,8,8,9,11,5,7,8,8,0,0,3,8,4,7,0,0,3,8,3,7
6,4,0,5,8,3,7,7,11,8,10,5,3,9,11,3,7,8,8,8,11,3,7,8,8,4,0,5,8,4,7,4,0,5,8,3,7
7,4,0,5,8,3,7,7,11,8,10,5,3,9,11,3,7,8,8,8,11,3,7,8,8,4,0,5,8,4,7,4,0,5,8,3,7
8,2,2,6,8,3,7,4,4,5,10,5,3,5,6,2,7,8,8,5,6,2,7,8,8,2,2,6,8,4,7,2,2,6,8,3,7
9,2,2,6,8,3,7,4,4,5,10,5,3,5,6,2,7,8,8,5,6,2,7,8,8,2,2,6,8,4,7,2,2,6,8,3,7
10,8,4,1,8,3,7,10,7,9,10,5,3,6,10,9,7,8,8,6,10,9,7,8,8,7,4,1,8,4,7,7,4,1,8,3,7
11,8,4,1,8,3,7,10,7,9,10,5,3,6,10,9,7,8,8,6,10,9,7,8,8,7,4,1,8,4,7,7,4,1,8,3,7
12,0,4,3,8,3,7,11,7,2,10,5,3,10,10,5,7,8,8,9,10,5,7,8,8,0,4,3,8,4,7,0,4,3,8,3,7
13,0,4,3,8,3,7,11,7,2,10,5,3,10,10,5,7,8,8,9,10,5,7,8,8,0,4,3,8,4,7,0,4,3,8,3,7
14,4,4,5,8,3,7,7,7,8,10,5,3,9,10,3,7,8,8,8,10,3,7,8,8,4,4,5,8,4,7,4,4,5,8,3,7
