,date,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,1737334800000000000,10,1,3,11,10,2,8,11,7,0,0,3,3,9,5,0,0,6,2,1,6,9,8,10,8,11,7,0,0,3,5,0,4,9,8,7
1,1737338400000000000,10,1,3,11,10,2,8,11,7,0,0,3,3,9,5,0,0,6,2,1,6,9,8,10,8,11,7,0,0,3,5,0,4,9,8,7
2,1737342000000000000,4,11,1,11,10,2,2,0,11,0,0,3,8,0,9,0,0,6,8,9,1,9,8,10,2,0,11,0,0,3,3,9,0,9,8,7
3,1737345600000000000,4,11,1,11,10,2,2,0,11,0,0,3,8,0,9,0,0,6,8,9,1,9,8,10,2,0,11,0,0,3,3,9,0,9,8,7
4,1737349200000000000,0,11,6,11,10,2,9,0,10,0,0,3,9,0,2,0,0,6,0,9,3,9,8,10,9,0,10,0,0,3,1,9,8,9,8,7
5,1737352800000000000,0,11,6,11,10,2,9,0,10,0,0,3,9,0,2,0,0,6,0,9,3,9,8,10,9,0,10,0,0,3,1,9,8,9,8,7
6,1737356400000000000,8,11,7,11,10,2,5,0,4,0,0,3,5,0,8,0,0,6,4,9,5,9,8,10,5,0,4,0,0,3,6,9,2,9,8,7
7,1737360000000000000,8,11,7,11,10,2,5,0,4,0,0,3,5,0,8,0,0,6,4,9,5,9,8,10,5,0,4,0,0,3,6,9,2,9,8,7
8,1737421200000000000,10,6,3,11,10,2,8,10,7,0,0,3,3,2,5,0,0,6,2,3,6,9,8,10,8,10,7,0,0,3,5,8,4,9,8,7
9,1737424800000000000,10,6,3,11,10,2,8,10,7,0,0,3,3,2,5,0,0,6,2,3,6,9,8,10,8,10,7,0,0,3,5,8,4,9,8,7
10,1737428400000000000,4,10,1,11,10,2,2,8,11,0,0,3,8,4,9,0,0,6,8,2,1,9,8,10,2,8,11,0,0,3,3,5,0,9,8,7
11,1737432000000000000,4,10,1,11,10,2,2,8,11,0,0,3,8,4,9,0,0,6,8,2,1,9,8,10,2,8,11,0,0,3,3,5,0,9,8,7
12,1737435600000000000,0,10,6,11,10,2,9,8,10,0,0,3,9,4,2,0,0,6,0,2,3,9,8,10,9,8,10,0,0,3,1,5,8,9,8,7
13,1737439200000000000,0,10,6,11,10,2,9,8,10,0,0,3,9,4,2,0,0,6,0,2,3,9,8,10,9,8,10,0,0,3,1,5,8,9,8,7
14,1737442800000000000,8,10,7,11,10,2,5,8,4,0,0,3,5,4,8,0,0,6,4,2,5,9,8,10,5,8,4,0,0,3,6,5,2,9,8,7
15,1737446400000000000,8,10,7,11,10,2,5,8,4,0,0,3,5,4,8,0,0,6,4,2,5,9,8,10,5,8,4,0,0,3,6,5,2,9,8,7
16,1737507600000000000,10,7,3,11,10,2,8,4,7,0,0,3,3,8,5,0,0,6,2,5,6,9,8,10,8,4,7,0,0,3,5,2,4,9,8,7
17,1737511200000000000,10,7,3,11,10,2,8,4,7,0,0,3,3,8,5,0,0,6,2,5,6,9,8,10,8,4,7,0,0,3,5,2,4,9,8,7
18,1737514800000000000,4,4,1,11,10,2,2,2,11,0,0,3,8,10,9,0,0,6,8,8,1,9,8,10,2,2,11,0,0,3,3,3,0,9,8,7
19,1737518400000000000,4,4,1,11,10,2,2,2,11,0,0,3,8,10,9,0,0,6,8,8,1,9,8,10,2,2,11,0,0,3,3,3,0,9,8,7
20,1737522000000000000,0,4,6,11,10,2,9,2,10,0,0,3,9,10,2,0,0,6,0,8,3,9,8,10,9,2,10,0,0,3,1,3,8,9,8,7
21,1737525600000000000,0,4,6,11,10,2,9,2,10,0,0,3,9,10,2,0,0,6,0,8,3,9,8,10,9,2,10,0,0,3,1,3,8,9,8,7
22,1737529200000000000,8,4,7,11,10,2,5,2,4,0,0,3,5,10,8,0,0,6,4,8,5,9,8,10,5,2,4,0,0,3,6,3,2,9,8,7
23,1737532800000000000,8,4,7,11,10,2,5,2,4,0,0,3,5,10,8,0,0,6,4,8,5,9,8,10,5,2,4,0,0,3,6,3,2,9,8,7
24,1737594000000000000,10,11,3,11,10,2,8,0,7,0,0,3,3,0,5,0,0,6,2,9,6,9,8,10,8,0,7,0,0,3,5,9,4,9,8,7
25,1737597600000000000,10,11,3,11,10,2,8,0,7,0,0,3,3,0,5,0,0,6,2,9,6,9,8,10,8,0,7,0,0,3,5,9,4,9,8,7
26,1737601200000000000,4,0,1,11,10,2,2,9,11,0,0,3,8,11,9,0,0,6,8,0,1,9,8,10,2,9,11,0,0,3,3,1,0,9,8,7
27,1737604800000000000,4,0,1,11,10,2,2,9,11,0,0,3,8,11,9,0,0,6,8,0,1,9,8,10,2,9,11,0,0,3,3,1,0,9,8,7
28,1737608400000000000,0,0,6,11,10,2,9,9,10,0,0,3,9,11,2,0,0,6,0,0,3,9,8,10,9,9,10,0,0,3,1,1,8,9,8,7
29,1737612000000000000,0,0,6,11,10,2,9,9,10,0,0,3,9,11,2,0,0,6,0,0,3,9,8,10,9,9,10,0,0,3,1,1,8,9,8,7
30,1737615600000000000,8,0,7,11,10,2,5,9,4,0,0,3,5,11,8,0,0,6,4,0,5,9,8,10,5,9,4,0,0,3,6,1,2,9,8,7
31,1737619200000000000,8,0,7,11,10,2,5,9,4,0,0,3,5,11,8,0,0,6,4,0,5,9,8,10,5,9,4,0,0,3,6,1,2,9,8,7
32,1737680400000000000,10,10,3,11,10,2,8,8,7,0,0,3,3,4,5,0,0,6,2,2,6,9,8,10,8,8,7,0,0,3,5,5,4,9,8,7
33,1737684000000000000,10,10,3,11,10,2,8,8,7,0,0,3,3,4,5,0,0,6,2,2,6,9,8,10,8,8,7,0,0,3,5,5,4,9,8,7
34,1737687600000000000,4,8,1,11,10,2,2,5,11,0,0,3,8,7,9,0,0,6,8,4,1,9,8,10,2,5,11,0,0,3,3,6,0,9,8,7
35,1737691200000000000,4,8,1,11,10,2,2,5,11,0,0,3,8,7,9,0,0,6,8,4,1,9,8,10,2,5,11,0,0,3,3,6,0,9,8,7
36,1737694800000000000,0,8,6,11,10,2,9,5,10,0,0,3,9,7,2,0,0,6,0,4,3,9,8,10,9,5,10,0,0,3,1,6,8,9,8,7
37,1737698400000000000,0,8,6,11,10,2,9,5,10,0,0,3,9,7,2,0,0,6,0,4,3,9,8,10,9,5,10,0,0,3,1,6,8,9,8,7
38,1737702000000000000,8,8,7,11,10,2,5,5,4,0,0,3,5,7,8,0,0,6,4,4,5,9,8,10,5,5,4,0,0,3,6,6,2,9,8,7
39,1737705600000000000,8,8,7,11,10,2,5,5,4,0,0,3,5,7,8,0,0,6,4,4,5,9,8,10,5,5,4,0,0,3,6,6,2,9,8,7
40,1737939600000000000,10,8,3,11,10,2,8,5,7,0,0,3,3,7,5,0,0,6,2,4,6,9,8,10,8,5,7,0,0,3,5,6,4,9,8,7
41,1737943200000000000,10,8,3,11,10,2,8,5,7,0,0,3,3,7,5,0,0,6,2,4,6,9,8,10,8,5,7,0,0,3,5,6,4,9,8,7
42,1737946800000000000,4,5,1,11,10,2,2,6,11,0,0,3,8,3,9,0,0,6,8,7,1,9,8,10,2,6,11,0,0,3,3,10,0,9,8,7
43,1737950400000000000,4,5,1,11,10,2,2,6,11,0,0,3,8,3,9,0,0,6,8,7,1,9,8,10,2,6,11,0,0,3,3,10,0,9,8,7
44,1737954000000000000,0,5,6,11,10,2,9,6,10,0,0,3,9,3,2,0,0,6,0,7,3,9,8,10,9,6,10,0,0,3,1,10,8,9,8,7
45,1737957600000000000,0,5,6,11,10,2,9,6,10,0,0,3,9,3,2,0,0,6,0,7,3,9,8,10,9,6,10,0,0,3,1,10,8,9,8,7
46,1737961200000000000,8,5,7,11,10,2,5,6,4,0,0,3,5,3,8,0,0,6,4,7,5,9,8,10,5,6,4,0,0,3,6,10,2,9,8,7
47,1737964800000000000,8,5,7,11,10,2,5,6,4,0,0,3,5,3,8,0,0,6,4,7,5,9,8,10,5,6,4,0,0,3,6,10,2,9,8,7
48,1738026000000000000,10,2,3,11,10,2,8,3,7,0,0,3,3,6,5,0,0,6,2,10,6,9,8,10,8,3,7,0,0,3,5,7,4,9,8,7
49,1738029600000000000,10,2,3,11,10,2,8,3,7,0,0,3,3,6,5,0,0,6,2,10,6,9,8,10,8,3,7,0,0,3,5,7,4,9,8,7
50,1738033200000000000,4,3,1,11,10,2,2,7,11,0,0,3,8,5,9,0,0,6,8,6,1,9,8,10,2,7,11,0,0,3,3,4,0,9,8,7
51,1738036800000000000,4,3,1,11,10,2,2,7,11,0,0,3,8,5,9,0,0,6,8,6,1,9,8,10,2,7,11,0,0,3,3,4,0,9,8,7
52,1738040400000000000,0,3,6,11,10,2,9,7,10,0,0,3,9,5,2,0,0,6,0,6,3,9,8,10,9,7,10,0,0,3,1,4,8,9,8,7
53,1738044000000000000,0,3,6,11,10,2,9,7,10,0,0,3,9,5,2,0,0,6,0,6,3,9,8,10,9,7,10,0,0,3,1,4,8,9,8,7
54,1738047600000000000,8,3,7,11,10,2,5,7,4,0,0,3,5,5,8,0,0,6,4,6,5,9,8,10,5,7,4,0,0,3,6,4,2,9,8,7
55,1738051200000000000,8,3,7,11,10,2,5,7,4,0,0,3,5,5,8,0,0,6,4,6,5,9,8,10,5,7,4,0,0,3,6,4,2,9,8,7
56,1738112400000000000,10,9,9,11,9,5,8,1,1,0,8,6,3,1,1,0,4,3,2,11,11,9,2,7,8,1,1,0,8,6,5,11,11,9,4,10
57,1738116000000000000,10,9,9,11,9,5,8,1,1,0,8,6,3,1,1,0,4,3,2,11,11,9,2,7,8,1,1,0,8,6,5,11,11,9,4,10
58,1738119600000000000,4,1,5,11,9,5,2,11,6,0,8,6,8,9,3,0,4,3,8,1,7,9,2,7,2,11,6,0,8,6,3,0,10,9,4,10
59,1738123200000000000,4,1,5,11,9,5,2,11,6,0,8,6,8,9,3,0,4,3,8,1,7,9,2,7,2,11,6,0,8,6,3,0,10,9,4,10
60,1738126800000000000,0,1,3,11,9,5,9,11,7,0,8,6,9,9,5,0,4,3,0,1,6,9,2,7,9,11,7,0,8,6,1,0,4,9,4,10
61,1738130400000000000,0,1,3,11,9,5,9,11,7,0,8,6,9,9,5,0,4,3,0,1,6,9,2,7,9,11,7,0,8,6,1,0,4,9,4,10
62,1738134000000000000,8,1,1,11,9,5,5,11,11,0,8,6,5,9,9,0,4,3,4,1,1,9,2,7,5,11,11,0,8,6,6,0,0,9,4,10
63,1738137600000000000,8,1,1,11,9,5,5,11,11,0,8,6,5,9,9,0,4,3,4,1,1,9,2,7,5,11,11,0,8,6,6,0,0,9,4,10
64,1738198800000000000,10,5,9,11,9,5,8,6,1,0,8,6,3,3,1,0,4,3,2,7,11,9,2,7,8,6,1,0,8,6,5,10,11,9,4,10
65,1738202400000000000,10,5,9,11,9,5,8,6,1,0,8,6,3,3,1,0,4,3,2,7,11,9,2,7,8,6,1,0,8,6,5,10,11,9,4,10
66,1738206000000000000,4,6,5,11,9,5,2,10,6,0,8,6,8,2,3,0,4,3,8,3,7,9,2,7,2,10,6,0,8,6,3,8,10,9,4,10
67,1738209600000000000,4,6,5,11,9,5,2,10,6,0,8,6,8,2,3,0,4,3,8,3,7,9,2,7,2,10,6,0,8,6,3,8,10,9,4,10
68,1738213200000000000,0,6,3,11,9,5,9,10,7,0,8,6,9,2,5,0,4,3,0,3,6,9,2,7,9,10,7,0,8,6,1,8,4,9,4,10
69,1738216800000000000,0,6,3,11,9,5,9,10,7,0,8,6,9,2,5,0,4,3,0,3,6,9,2,7,9,10,7,0,8,6,1,8,4,9,4,10
70,1738220400000000000,8,6,1,11,9,5,5,10,11,0,8,6,5,2,9,0,4,3,4,3,1,9,2,7,5,10,11,0,8,6,6,8,0,9,4,10
71,1738224000000000000,8,6,1,11,9,5,5,10,11,0,8,6,5,2,9,0,4,3,4,3,1,9,2,7,5,10,11,0,8,6,6,8,0,9,4,10
72,1738285200000000000,10,3,9,11,9,5,8,7,1,0,8,6,3,5,1,0,4,3,2,6,11,9,2,7,8,7,1,0,8,6,5,4,11,9,4,10
73,1738288800000000000,10,3,9,11,9,5,8,7,1,0,8,6,3,5,1,0,4,3,2,6,11,9,2,7,8,7,1,0,8,6,5,4,11,9,4,10
74,1738292400000000000,4,7,5,11,9,5,2,4,6,0,8,6,8,8,3,0,4,3,8,5,7,9,2,7,2,4,6,0,8,6,3,2,10,9,4,10
75,1738296000000000000,4,7,5,11,9,5,2,4,6,0,8,6,8,8,3,0,4,3,8,5,7,9,2,7,2,4,6,0,8,6,3,2,10,9,4,10
76,1738299600000000000,0,7,3,11,9,5,9,4,7,0,8,6,9,8,5,0,4,3,0,5,6,9,2,7,9,4,7,0,8,6,1,2,4,9,4,10
77,1738303200000000000,0,7,3,11,9,5,9,4,7,0,8,6,9,8,5,0,4,3,0,5,6,9,2,7,9,4,7,0,8,6,1,2,4,9,4,10
78,1738306800000000000,8,7,1,11,9,5,5,4,11,0,8,6,5,8,9,0,4,3,4,5,1,9,2,7,5,4,11,0,8,6,6,2,0,9,4,10
79,1738310400000000000,8,7,1,11,9,5,5,4,11,0,8,6,5,8,9,0,4,3,4,5,1,9,2,7,5,4,11,0,8,6,6,2,0,9,4,10
80,1738544400000000000,10,7,9,11,9,5,8,4,1,0,8,6,3,8,1,0,4,3,2,5,11,9,2,7,8,4,1,0,8,6,5,2,11,9,4,10
81,1738548000000000000,10,7,9,11,9,5,8,4,1,0,8,6,3,8,1,0,4,3,2,5,11,9,2,7,8,4,1,0,8,6,5,2,11,9,4,10
82,1738551600000000000,4,4,5,11,9,5,2,2,6,0,8,6,8,10,3,0,4,3,8,8,7,9,2,7,2,2,6,0,8,6,3,3,10,9,4,10
83,1738555200000000000,4,4,5,11,9,5,2,2,6,0,8,6,8,10,3,0,4,3,8,8,7,9,2,7,2,2,6,0,8,6,3,3,10,9,4,10
84,1738558800000000000,0,4,3,11,9,5,9,2,7,0,8,6,9,10,5,0,4,3,0,8,6,9,2,7,9,2,7,0,8,6,1,3,4,9,4,10
85,1738562400000000000,0,4,3,11,9,5,9,2,7,0,8,6,9,10,5,0,4,3,0,8,6,9,2,7,9,2,7,0,8,6,1,3,4,9,4,10
86,1738566000000000000,8,4,1,11,9,5,5,2,11,0,8,6,5,10,9,0,4,3,4,8,1,9,2,7,5,2,11,0,8,6,6,3,0,9,4,10
87,1738569600000000000,8,4,1,11,9,5,5,2,11,0,8,6,5,10,9,0,4,3,4,8,1,9,2,7,5,2,11,0,8,6,6,3,0,9,4,10
88,1738630800000000000,10,11,9,6,9,2,8,0,1,10,8,3,3,0,1,2,4,6,2,9,11,3,2,10,8,0,1,10,8,3,5,9,11,8,4,7
89,1738634400000000000,10,11,9,6,9,2,8,0,1,10,8,3,3,0,1,2,4,6,2,9,11,3,2,10,8,0,1,10,8,3,5,9,11,8,4,7
90,1738638000000000000,4,0,5,6,9,2,2,9,6,10,8,3,8,11,3,2,4,6,8,0,7,3,2,10,2,9,6,10,8,3,3,1,10,8,4,7
91,1738641600000000000,4,0,5,6,9,2,2,9,6,10,8,3,8,11,3,2,4,6,8,0,7,3,2,10,2,9,6,10,8,3,3,1,10,8,4,7
92,1738645200000000000,0,0,3,6,9,2,9,9,7,10,8,3,9,11,5,2,4,6,0,0,6,3,2,10,9,9,7,10,8,3,1,1,4,8,4,7
93,1738648800000000000,0,0,3,6,9,2,9,9,7,10,8,3,9,11,5,2,4,6,0,0,6,3,2,10,9,9,7,10,8,3,1,1,4,8,4,7
94,1738652400000000000,8,0,1,6,9,2,5,9,11,10,8,3,5,11,9,2,4,6,4,0,1,3,2,10,5,9,11,10,8,3,6,1,0,8,4,7
95,1738656000000000000,8,0,1,6,9,2,5,9,11,10,8,3,5,11,9,2,4,6,4,0,1,3,2,10,5,9,11,10,8,3,6,1,0,8,4,7
96,1738717200000000000,10,10,9,6,9,2,8,8,1,10,8,3,3,4,1,2,4,6,2,2,11,3,2,10,8,8,1,10,8,3,5,5,11,8,4,7
97,1738720800000000000,10,10,9,6,9,2,8,8,1,10,8,3,3,4,1,2,4,6,2,2,11,3,2,10,8,8,1,10,8,3,5,5,11,8,4,7
98,1738724400000000000,4,8,5,6,9,2,2,5,6,10,8,3,8,7,3,2,4,6,8,4,7,3,2,10,2,5,6,10,8,3,3,6,10,8,4,7
99,1738728000000000000,4,8,5,6,9,2,2,5,6,10,8,3,8,7,3,2,4,6,8,4,7,3,2,10,2,5,6,10,8,3,3,6,10,8,4,7
100,1738731600000000000,0,8,3,6,9,2,9,5,7,10,8,3,9,7,5,2,4,6,0,4,6,3,2,10,9,5,7,10,8,3,1,6,4,8,4,7
101,1738735200000000000,0,8,3,6,9,2,9,5,7,10,8,3,9,7,5,2,4,6,0,4,6,3,2,10,9,5,7,10,8,3,1,6,4,8,4,7
102,1738738800000000000,8,8,1,6,9,2,5,5,11,10,8,3,5,7,9,2,4,6,4,4,1,3,2,10,5,5,11,10,8,3,6,6,0,8,4,7
103,1738742400000000000,8,8,1,6,9,2,5,5,11,10,8,3,5,7,9,2,4,6,4,4,1,3,2,10,5,5,11,10,8,3,6,6,0,8,4,7
104,1738803600000000000,10,4,9,6,9,2,8,2,1,10,8,3,3,10,1,2,4,6,2,8,11,3,2,10,8,2,1,10,8,3,5,3,11,8,4,7
105,1738807200000000000,10,4,9,6,9,2,8,2,1,10,8,3,3,10,1,2,4,6,2,8,11,3,2,10,8,2,1,10,8,3,5,3,11,8,4,7
106,1738810800000000000,4,2,5,6,9,2,2,3,6,10,8,3,8,6,3,2,4,6,8,10,7,3,2,10,2,3,6,10,8,3,3,7,10,8,4,7
107,1738814400000000000,4,2,5,6,9,2,2,3,6,10,8,3,8,6,3,2,4,6,8,10,7,3,2,10,2,3,6,10,8,3,3,7,10,8,4,7
108,1738818000000000000,0,2,3,6,9,2,9,3,7,10,8,3,9,6,5,2,4,6,0,10,6,3,2,10,9,3,7,10,8,3,1,7,4,8,4,7
109,1738821600000000000,0,2,3,6,9,2,9,3,7,10,8,3,9,6,5,2,4,6,0,10,6,3,2,10,9,3,7,10,8,3,1,7,4,8,4,7
110,1738825200000000000,8,2,1,6,9,2,5,3,11,10,8,3,5,6,9,2,4,6,4,10,1,3,2,10,5,3,11,10,8,3,6,7,0,8,4,7
111,1738828800000000000,8,2,1,6,9,2,5,3,11,10,8,3,5,6,9,2,4,6,4,10,1,3,2,10,5,3,11,10,8,3,6,7,0,8,4,7
112,1738890000000000000,10,0,9,6,9,2,8,9,1,10,8,3,3,11,1,2,4,6,2,0,11,3,2,10,8,9,1,10,8,3,5,1,11,8,4,7
113,1738893600000000000,10,0,9,6,9,2,8,9,1,10,8,3,3,11,1,2,4,6,2,0,11,3,2,10,8,9,1,10,8,3,5,1,11,8,4,7
114,1738897200000000000,4,9,5,6,9,2,2,1,6,10,8,3,8,1,3,2,4,6,8,11,7,3,2,10,2,1,6,10,8,3,3,11,10,8,4,7
115,1738900800000000000,4,9,5,6,9,2,2,1,6,10,8,3,8,1,3,2,4,6,8,11,7,3,2,10,2,1,6,10,8,3,3,11,10,8,4,7
116,1738904400000000000,0,9,3,6,9,2,9,1,7,10,8,3,9,1,5,2,4,6,0,11,6,3,2,10,9,1,7,10,8,3,1,11,4,8,4,7
117,1738908000000000000,0,9,3,6,9,2,9,1,7,10,8,3,9,1,5,2,4,6,0,11,6,3,2,10,9,1,7,10,8,3,1,11,4,8,4,7
118,1738911600000000000,8,9,1,6,9,2,5,1,11,10,8,3,5,1,9,2,4,6,4,11,1,3,2,10,5,1,11,10,8,3,6,11,0,8,4,7
119,1738915200000000000,8,9,1,6,9,2,5,1,11,10,8,3,5,1,9,2,4,6,4,11,1,3,2,10,5,1,11,10,8,3,6,11,0,8,4,7
120,1739149200000000000,10,9,9,6,9,2,8,1,1,10,8,3,3,1,1,2,4,6,2,11,11,3,2,10,8,1,1,10,8,3,5,11,11,8,4,7
121,1739152800000000000,10,9,9,6,9,2,8,1,1,10,8,3,3,1,1,2,4,6,2,11,11,3,2,10,8,1,1,10,8,3,5,11,11,8,4,7
122,1739156400000000000,4,1,5,6,9,2,2,11,6,10,8,3,8,9,3,2,4,6,8,1,7,3,2,10,2,11,6,10,8,3,3,0,10,8,4,7
123,1739160000000000000,4,1,5,6,9,2,2,11,6,10,8,3,8,9,3,2,4,6,8,1,7,3,2,10,2,11,6,10,8,3,3,0,10,8,4,7
124,1739163600000000000,0,1,3,6,9,2,9,11,7,10,8,3,9,9,5,2,4,6,0,1,6,3,2,10,9,11,7,10,8,3,1,0,4,8,4,7
125,1739167200000000000,0,1,3,6,9,2,9,11,7,10,8,3,9,9,5,2,4,6,0,1,6,3,2,10,9,11,7,10,8,3,1,0,4,8,4,7
126,1739170800000000000,8,1,1,6,9,2,5,11,11,10,8,3,5,9,9,2,4,6,4,1,1,3,2,10,5,11,11,10,8,3,6,0,0,8,4,7
127,1739174400000000000,8,1,1,6,9,2,5,11,11,10,8,3,5,9,9,2,4,6,4,1,1,3,2,10,5,11,11,10,8,3,6,0,0,8,4,7
128,1739235600000000000,10,5,9,6,9,2,8,6,1,10,8,3,3,3,1,2,4,6,2,7,11,3,2,10,8,6,1,10,8,3,5,10,11,8,4,7
129,1739239200000000000,10,5,9,6,9,2,8,6,1,10,8,3,3,3,1,2,4,6,2,7,11,3,2,10,8,6,1,10,8,3,5,10,11,8,4,7
130,1739242800000000000,4,6,5,6,9,2,2,10,6,10,8,3,8,2,3,2,4,6,8,3,7,3,2,10,2,10,6,10,8,3,3,8,10,8,4,7
131,1739246400000000000,4,6,5,6,9,2,2,10,6,10,8,3,8,2,3,2,4,6,8,3,7,3,2,10,2,10,6,10,8,3,3,8,10,8,4,7
132,1739250000000000000,0,6,3,6,9,2,9,10,7,10,8,3,9,2,5,2,4,6,0,3,6,3,2,10,9,10,7,10,8,3,1,8,4,8,4,7
133,1739253600000000000,0,6,3,6,9,2,9,10,7,10,8,3,9,2,5,2,4,6,0,3,6,3,2,10,9,10,7,10,8,3,1,8,4,8,4,7
134,1739257200000000000,8,6,1,6,9,2,5,10,11,10,8,3,5,2,9,2,4,6,4,3,1,3,2,10,5,10,11,10,8,3,6,8,0,8,4,7
135,1739260800000000000,8,6,1,6,9,2,5,10,11,10,8,3,5,2,9,2,4,6,4,3,1,3,2,10,5,10,11,10,8,3,6,8,0,8,4,7
136,1739322000000000000,10,3,9,6,9,2,8,7,1,10,8,3,3,5,1,2,4,6,2,6,11,3,2,10,8,7,1,10,8,3,5,4,11,8,4,7
137,1739325600000000000,10,3,9,6,9,2,8,7,1,10,8,3,3,5,1,2,4,6,2,6,11,3,2,10,8,7,1,10,8,3,5,4,11,8,4,7
138,1739329200000000000,4,7,5,6,9,2,2,4,6,10,8,3,8,8,3,2,4,6,8,5,7,3,2,10,2,4,6,10,8,3,3,2,10,8,4,7
139,1739332800000000000,4,7,5,6,9,2,2,4,6,10,8,3,8,8,3,2,4,6,8,5,7,3,2,10,2,4,6,10,8,3,3,2,10,8,4,7
140,1739336400000000000,0,7,3,6,9,2,9,4,7,10,8,3,9,8,5,2,4,6,0,5,6,3,2,10,9,4,7,10,8,3,1,2,4,8,4,7
141,1739340000000000000,0,7,3,6,9,2,9,4,7,10,8,3,9,8,5,2,4,6,0,5,6,3,2,10,9,4,7,10,8,3,1,2,4,8,4,7
142,1739343600000000000,8,7,1,6,9,2,5,4,11,10,8,3,5,8,9,2,4,6,4,5,1,3,2,10,5,4,11,10,8,3,6,2,0,8,4,7
143,1739347200000000000,8,7,1,6,9,2,5,4,11,10,8,3,5,8,9,2,4,6,4,5,1,3,2,10,5,4,11,10,8,3,6,2,0,8,4,7
144,1739408400000000000,10,1,9,6,9,2,8,11,1,10,8,3,3,9,1,2,4,6,2,1,11,3,2,10,8,11,1,10,8,3,5,0,11,8,4,7
145,1739412000000000000,10,1,9,6,9,2,8,11,1,10,8,3,3,9,1,2,4,6,2,1,11,3,2,10,8,11,1,10,8,3,5,0,11,8,4,7
146,1739415600000000000,4,11,5,6,9,2,2,0,6,10,8,3,8,0,3,2,4,6,8,9,7,3,2,10,2,0,6,10,8,3,3,9,10,8,4,7
147,1739419200000000000,4,11,5,6,9,2,2,0,6,10,8,3,8,0,3,2,4,6,8,9,7,3,2,10,2,0,6,10,8,3,3,9,10,8,4,7
148,1739422800000000000,0,11,3,6,9,2,9,0,7,10,8,3,9,0,5,2,4,6,0,9,6,3,2,10,9,0,7,10,8,3,1,9,4,8,4,7
149,1739426400000000000,0,11,3,6,9,2,9,0,7,10,8,3,9,0,5,2,4,6,0,9,6,3,2,10,9,0,7,10,8,3,1,9,4,8,4,7
150,1739430000000000000,8,11,1,6,9,2,5,0,11,10,8,3,5,0,9,2,4,6,4,9,1,3,2,10,5,0,11,10,8,3,6,9,0,8,4,7
151,1739433600000000000,8,11,1,6,9,2,5,0,11,10,8,3,5,0,9,2,4,6,4,9,1,3,2,10,5,0,11,10,8,3,6,9,0,8,4,7
152,1739494800000000000,10,6,9,6,9,2,8,10,1,10,8,3,3,2,1,2,4,6,2,3,11,3,2,10,8,10,1,10,8,3,5,8,11,8,4,7
153,1739498400000000000,10,6,9,6,9,2,8,10,1,10,8,3,3,2,1,2,4,6,2,3,11,3,2,10,8,10,1,10,8,3,5,8,11,8,4,7
154,1739502000000000000,4,10,5,6,9,2,2,8,6,10,8,3,8,4,3,2,4,6,8,2,7,3,2,10,2,8,6,10,8,3,3,5,10,8,4,7
155,1739505600000000000,4,10,5,6,9,2,2,8,6,10,8,3,8,4,3,2,4,6,8,2,7,3,2,10,2,8,6,10,8,3,3,5,10,8,4,7
156,1739509200000000000,0,10,3,6,9,2,9,8,7,10,8,3,9,4,5,2,4,6,0,2,6,3,2,10,9,8,7,10,8,3,1,5,4,8,4,7
157,1739512800000000000,0,10,3,6,9,2,9,8,7,10,8,3,9,4,5,2,4,6,0,2,6,3,2,10,9,8,7,10,8,3,1,5,4,8,4,7
158,1739516400000000000,8,10,1,6,9,2,5,8,11,10,8,3,5,4,9,2,4,6,4,2,1,3,2,10,5,8,11,10,8,3,6,5,0,8,4,7
159,1739520000000000000,8,10,1,6,9,2,5,8,11,10,8,3,5,4,9,2,4,6,4,2,1,3,2,10,5,8,11,10,8,3,6,5,0,8,4,7
160,1739754000000000000,10,10,9,6,9,2,8,8,1,10,8,3,3,4,1,2,4,6,2,2,11,3,2,10,8,8,1,10,8,3,5,5,11,8,4,7
161,1739757600000000000,10,10,9,6,9,2,8,8,1,10,8,3,3,4,1,2,4,6,2,2,11,3,2,10,8,8,1,10,8,3,5,5,11,8,4,7
162,1739761200000000000,4,8,5,6,9,2,2,5,6,10,8,3,8,7,3,2,4,6,8,4,7,3,2,10,2,5,6,10,8,3,3,6,10,8,4,7
163,1739764800000000000,4,8,5,6,9,2,2,5,6,10,8,3,8,7,3,2,4,6,8,4,7,3,2,10,2,5,6,10,8,3,3,6,10,8,4,7
