,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,10,1,3,11,10,2,8,11,7,0,0,3,3,9,5,0,0,6,2,1,6,9,8,10,8,11,7,0,0,3,5,0,4,9,8,7
1,10,1,3,11,10,2,8,11,7,0,0,3,3,9,5,0,0,6,2,1,6,9,8,10,8,11,7,0,0,3,5,0,4,9,8,7
2,4,11,1,11,10,2,2,0,11,0,0,3,8,0,9,0,0,6,8,9,1,9,8,10,2,0,11,0,0,3,3,9,0,9,8,7
3,4,11,1,11,10,2,2,0,11,0,0,3,8,0,9,0,0,6,8,9,1,9,8,10,2,0,11,0,0,3,3,9,0,9,8,7
4,0,11,6,11,10,2,9,0,10,0,0,3,9,0,2,0,0,6,0,9,3,9,8,10,9,0,10,0,0,3,1,9,8,9,8,7
5,0,11,6,11,10,2,9,0,10,0,0,3,9,0,2,0,0,6,0,9,3,9,8,10,9,0,10,0,0,3,1,9,8,9,8,7
6,8,11,7,11,10,2,5,0,4,0,0,3,5,0,8,0,0,6,4,9,5,9,8,10,5,0,4,0,0,3,6,9,2,9,8,7
7,8,11,7,11,10,2,5,0,4,0,0,3,5,0,8,0,0,6,4,9,5,9,8,10,5,0,4,0,0,3,6,9,2,9,8,7
8,10,6,3,11,10,2,8,10,7,0,0,3,3,2,5,0,0,6,2,3,6,9,8,10,8,10,7,0,0,3,5,8,4,9,8,7
9,10,6,3,11,10,2,8,10,7,0,0,3,3,2,5,0,0,6,2,3,6,9,8,10,8,10,7,0,0,3,5,8,4,9,8,7
10,4,10,1,11,10,2,2,8,11,0,0,3,8,4,9,0,0,6,8,2,1,9,8,10,2,8,11,0,0,3,3,5,0,9,8,7
11,4,10,1,11,10,2,2,8,11,0,0,3,8,4,9,0,0,6,8,2,1,9,8,10,2,8,11,0,0,3,3,5,0,9,8,7
12,0,10,6,11,10,2,9,8,10,0,0,3,9,4,2,0,0,6,0,2,3,9,8,10,9,8,10,0,0,3,1,5,8,9,8,7
